Date,Time,Latitude,Longitude,Pitch (degrees),Roll (degrees),Heading (degrees Magnetic),Heave,Temperature in electronics box (degrees C),"Acceleration x, forward (G)","Acceleration y, starboard (G)","Acceleration z, down (G)",Yaw rate [degrees/s],Control Mode,Thrust (% Thrust),Thrust difference (% Thrust),Date (MMDDYY),Time (HHMMSS),Temperature (C),Specific Conductance (uS/cm),Salinity (PPT),Pressure (psia),Depth (m),Chlorophyll (ug/L),ODO (%Sat),ODO (mg/L),Turbidity (FNU),Wiper Position (V)
20260130,133936,25.912374853333333,-80.13751745166667,-0.4,-0.0,7.0,0.0,32.0,-0.03,-0.09,-0.98,-2.32,Thruster,18.5,-18.5,13026.0,133933.0,20.752,53005.13,35.02,0.02,0.014,2.06,57.55,4.2,-0.13,1.22
20260130,133937,25.9123722,-80.13750273,-3.4,0.3,7.0,0.0,31.9,-0.07,-0.01,-1.03,-1.17,Thruster,-5.6,-5.6,13026.0,133934.0,20.76,53034.71,35.04,0.02,0.014,2.1,57.61,4.2,-0.12,1.22
20260130,133938,25.912369938333335,-80.13748982166666,-3.1,-0.1,7.0,0.0,31.9,-0.12,0.04,-1.03,-2.58,Thruster,-60.3,0.0,13026.0,133935.0,20.767,53056.3,35.06,0.02,0.015,2.13,57.53,4.2,-0.13,1.22
20260130,133939,25.912368695,-80.13748117333333,-2.6,0.7,7.0,0.0,32.0,-0.08,-0.02,-0.9,-3.09,Thruster,-70.7,14.1,13026.0,133936.0,20.774,53054.1,35.06,0.02,0.015,2.19,57.5,4.19,-0.13,1.22
20260130,133940,25.912367998333334,-80.13748003333333,-0.4,-0.6,7.0,0.0,32.0,-0.03,0.02,-0.95,2.61,Thruster,-23.8,23.8,13026.0,133937.0,20.778,53053.51,35.06,0.02,0.015,2.19,57.45,4.19,-0.14,1.22
20260130,133941,25.91236692,-80.137482755,-0.1,0.1,7.0,0.0,32.0,0.0,0.0,-0.87,3.85,Thruster,-6.2,-6.2,13026.0,133938.0,20.782,53089.14,35.08,0.02,0.015,2.19,57.41,4.19,-0.12,1.22
20260130,133942,25.912366198333334,-80.13748518166666,-1.8,0.8,7.0,0.0,32.0,-0.03,0.01,-0.99,-0.2,Thruster,-0.1,-53.6,13026.0,133939.0,20.788,53131.92,35.11,0.02,0.015,2.24,57.43,4.19,-0.1,1.22
20260130,133943,25.912366095,-80.13748810333334,-2.2,0.8,7.0,0.0,32.0,-0.06,0.04,-0.83,-9.8,Thruster,19.9,-69.2,13026.0,133940.0,20.795,53161.5,35.14,0.02,0.015,2.26,57.53,4.19,-0.06,1.22
20260130,133944,25.912366595,-80.13748937333334,-0.6,1.3,7.0,0.0,32.0,0.05,0.05,-1.13,-22.24,Thruster,27.0,-73.0,13026.0,133941.0,20.802,53175.14,35.15,0.02,0.015,2.33,57.72,4.2,-0.04,1.22
20260130,133945,25.912370193333334,-80.137484585,-0.1,-1.3,7.0,0.0,32.0,-0.04,0.09,-0.78,-26.19,Thruster,27.0,-73.0,13026.0,133942.0,20.806,53140.78,35.12,0.02,0.016,2.33,57.91,4.22,-0.05,1.22
20260130,133946,25.91237934,-80.13747693833334,0.9,-1.6,7.0,0.0,32.1,0.02,0.0,-0.96,-17.87,Thruster,27.0,-73.0,13026.0,133943.0,20.804,53094.2,35.09,0.02,0.017,2.33,58.1,4.23,-0.05,1.22
20260130,133947,25.9123934,-80.13747102,2.6,-0.3,7.0,0.0,32.1,0.12,-0.06,-0.86,-12.69,Thruster,27.0,-73.0,13026.0,133944.0,20.798,53072.02,35.07,0.03,0.018,2.35,58.19,4.24,-0.05,1.22
20260130,133948,25.912410525,-80.13746881833333,2.7,-0.6,7.0,0.0,32.1,0.13,0.01,-0.98,-15.73,Thruster,27.0,-73.0,13026.0,133945.0,20.792,53063.13,35.06,0.03,0.019,2.31,58.23,4.24,-0.06,1.22
20260130,133949,25.912427993333335,-80.13747139833333,2.6,-0.0,7.0,0.0,32.1,-0.08,-0.18,-1.13,-9.6,Thruster,27.0,-73.0,13026.0,133946.0,20.788,53031.77,35.04,0.03,0.02,2.31,58.22,4.24,-0.04,1.22
20260130,133950,25.912444931666666,-80.13747748166666,2.6,0.1,7.0,0.0,32.1,0.11,0.11,-1.15,-11.68,Thruster,27.0,-73.0,13026.0,133947.0,20.783,53002.68,35.02,0.03,0.021,2.28,58.15,4.24,-0.04,1.22
20260130,133951,25.912461631666666,-80.13748834,3.1,0.3,7.0,0.0,32.1,-0.03,-0.14,-1.17,-12.58,Thruster,27.0,-73.0,13026.0,133948.0,20.777,52976.06,35.0,0.03,0.022,2.22,58.06,4.23,-0.03,1.22
20260130,133952,25.912474070000002,-80.13750156166667,2.9,0.3,7.0,0.0,32.1,0.08,-0.25,-0.83,-13.57,Thruster,27.0,-73.0,13026.0,133949.0,20.771,52957.09,34.99,0.03,0.023,2.18,57.95,4.23,-0.02,1.22
20260130,133953,25.912483013333333,-80.13751752833333,2.9,0.2,7.0,0.0,32.1,0.1,0.04,-1.14,-14.51,Thruster,27.0,-73.0,13026.0,133950.0,20.766,52939.79,34.97,0.03,0.023,2.1,57.82,4.22,-0.01,1.22
20260130,133954,25.912488423333333,-80.13753564,1.8,0.5,7.0,0.0,32.1,-0.02,0.0,-0.98,-7.4,Thruster,44.1,-44.1,13026.0,133951.0,20.761,52921.61,34.96,0.04,0.024,2.09,57.64,4.21,0.01,1.22
20260130,133955,25.912491601666666,-80.13755311333334,0.6,-0.3,7.0,0.0,32.1,-0.1,-0.01,-1.06,-2.88,Thruster,40.6,-12.6,13026.0,133952.0,20.756,52888.22,34.93,0.04,0.024,2.01,57.46,4.19,0.02,1.22
20260130,133956,25.912493765,-80.13756768166667,-0.9,-0.9,7.0,0.0,32.1,-0.01,0.09,-0.99,-0.57,Thruster,44.3,2.2,13026.0,133953.0,20.75,52869.11,34.92,0.03,0.024,2.0,57.23,4.18,0.02,1.22
20260130,133957,25.912496666666666,-80.137584595,1.8,-0.3,7.0,0.0,32.1,-0.04,-0.03,-0.99,-3.04,Thruster,70.0,0.0,13026.0,133954.0,20.745,52858.98,34.91,0.04,0.024,2.07,57.03,4.16,0.04,1.22
20260130,133958,25.912499496666666,-80.13760570666666,1.4,-0.3,7.0,0.0,32.1,-0.13,0.02,-0.91,-1.95,Thruster,60.6,0.0,13026.0,133955.0,20.742,52857.28,34.91,0.04,0.025,2.0,56.8,4.15,0.02,1.22
20260130,133959,25.912501266666666,-80.13762364666667,0.1,-0.9,7.0,0.0,32.1,-0.06,0.02,-1.03,-0.25,Thruster,3.8,3.8,13026.0,133956.0,20.74,52885.77,34.93,0.04,0.026,2.01,56.6,4.13,0.02,1.22
20260130,134000,25.912502598333333,-80.137637225,-1.8,-1.5,7.0,0.0,32.1,-0.0,0.06,-1.06,4.0,Thruster,18.1,54.1,13026.0,133957.0,20.742,52907.49,34.95,0.04,0.026,2.01,56.42,4.12,0.01,1.22
20260130,134001,25.912506298333334,-80.13765457833334,0.9,-1.5,7.0,0.0,32.1,0.03,0.08,-0.98,12.64,Thruster,27.0,73.0,13026.0,133958.0,20.744,52907.8,34.95,0.04,0.026,2.04,56.3,4.11,0.01,1.22
20260130,134002,25.91251344,-80.13767212666667,0.8,-1.1,7.0,0.0,32.1,-0.03,0.09,-1.01,1.56,Thruster,40.4,40.4,13026.0,133959.0,20.746,52923.95,34.96,0.04,0.026,2.06,56.22,4.1,-0.02,1.22
20260130,134003,25.912520618333332,-80.13768769666666,1.3,-1.3,7.0,0.0,32.1,0.05,0.01,-0.9,4.29,Thruster,63.1,23.9,13026.0,134000.0,20.749,52953.28,34.98,0.04,0.026,2.07,56.21,4.1,-0.05,1.22
20260130,134004,25.91252945,-80.137703265,1.8,-1.2,7.0,0.0,32.1,-0.02,0.02,-0.96,2.83,Thruster,71.8,1.8,13026.0,134001.0,20.755,52988.48,35.01,0.04,0.027,2.07,56.26,4.11,-0.05,1.22
20260130,134005,25.912539453333334,-80.13772027833333,1.6,-0.6,7.0,0.0,32.1,-0.03,-0.03,-0.87,-1.27,Thruster,44.2,0.0,13026.0,134002.0,20.763,53022.48,35.03,0.04,0.028,2.02,56.38,4.11,-0.06,1.22
20260130,134006,25.912547553333333,-80.13773535833333,-0.3,-0.3,7.0,0.0,32.1,-0.05,-0.02,-1.0,-1.18,Thruster,26.3,26.3,13026.0,134003.0,20.769,53059.46,35.06,0.04,0.029,2.02,56.58,4.13,-0.07,1.22
20260130,134007,25.912554066666665,-80.13774766833333,-1.5,-1.2,7.0,0.0,32.1,0.0,0.07,-1.05,5.08,Thruster,19.0,69.4,13026.0,134004.0,20.778,53093.58,35.09,0.04,0.028,2.01,56.82,4.14,-0.06,1.22
20260130,134008,25.912563788333333,-80.13776103166667,1.6,-1.3,7.0,0.0,32.1,0.05,0.07,-0.82,11.99,Thruster,19.9,73.7,13026.0,134005.0,20.785,53123.24,35.11,0.04,0.029,1.96,57.16,4.17,-0.07,1.22
20260130,134009,25.912576983333334,-80.13777280166667,1.0,-1.4,7.0,0.0,32.1,0.0,-0.02,-1.09,9.94,Thruster,-0.0,61.8,13026.0,134006.0,20.794,53140.01,35.12,0.04,0.029,1.99,57.49,4.19,-0.06,1.22
20260130,134010,25.91258891,-80.13777964833334,-2.4,-2.8,7.0,0.0,32.0,-0.1,0.16,-1.16,13.03,Thruster,-5.6,70.1,13026.0,134007.0,20.8,53147.39,35.13,0.04,0.028,2.0,57.87,4.22,-0.07,1.22
20260130,134011,25.912600191666666,-80.137781855,-2.5,-2.0,7.0,0.0,32.0,-0.05,0.08,-0.97,17.74,Thruster,-1.6,27.6,13026.0,134008.0,20.806,53165.77,35.14,0.04,0.027,2.02,61.38,4.47,-0.1,1.22
20260130,134012,25.912608436666666,-80.13778074833333,0.1,-1.0,7.0,0.0,32.0,0.03,0.08,-1.0,7.15,Thruster,36.4,36.4,13026.0,134009.0,20.812,53196.09,35.16,0.04,0.025,2.05,61.82,4.5,-0.13,1.22
20260130,134013,25.912618566666666,-80.137777925,-1.8,-1.9,7.0,0.0,32.0,-0.02,0.01,-1.01,8.73,Thruster,41.3,6.3,13026.0,134010.0,20.819,53211.22,35.17,0.04,0.024,2.09,62.24,4.53,-0.12,1.22
20260130,134014,25.912630348333334,-80.137773,-1.0,-1.5,7.0,0.0,32.1,0.04,-0.02,-0.99,3.57,Thruster,39.3,0.0,13026.0,134011.0,20.826,53232.55,35.19,0.03,0.024,2.1,62.44,4.55,-0.11,1.22
20260130,134015,25.912641775,-80.13776758333333,-1.9,-0.5,7.0,0.0,32.0,-0.06,0.01,-1.01,-2.13,Thruster,0.0,0.0,13026.0,134012.0,20.835,53244.32,35.2,0.03,0.024,2.1,62.62,4.56,-0.09,1.22
20260130,134016,25.912651043333334,-80.137763495,-3.1,-1.4,7.0,0.0,32.1,-0.06,0.01,-0.99,0.59,Thruster,11.5,35.1,13026.0,134013.0,20.842,53261.27,35.21,0.03,0.024,2.17,62.77,4.57,-0.08,1.22
20260130,134017,25.91265908,-80.13775964,-0.6,-0.7,7.0,0.0,32.0,0.02,0.07,-0.98,7.82,Thruster,2.6,70.0,13026.0,134014.0,20.849,53271.7,35.22,0.03,0.024,2.18,62.85,4.57,-0.06,1.22
20260130,134019,25.912665908333334,-80.13775419833334,-2.3,-2.1,7.0,0.0,32.1,-0.09,0.11,-0.98,21.38,Thruster,-5.2,75.2,13026.0,134015.0,20.853,53258.92,35.21,0.03,0.024,2.14,62.9,4.58,-0.05,1.22
20260130,134019,25.91266956833333,-80.137746315,-0.1,-1.4,7.0,0.0,32.0,0.01,-0.05,-1.04,21.0,Thruster,-5.2,75.2,13026.0,134016.0,20.856,53225.54,35.18,0.03,0.024,2.15,62.87,4.57,-0.05,1.22
20260130,134020,25.912670371666668,-80.13773759166666,-2.2,-3.5,7.0,0.0,32.0,-0.07,0.31,-1.28,24.11,Thruster,-5.2,75.2,13026.0,134017.0,20.855,53175.54,35.15,0.03,0.023,2.14,62.75,4.56,-0.03,1.22
20260130,134021,25.91266734,-80.137730225,-0.5,-4.5,7.0,0.0,32.0,-0.04,0.08,-0.96,26.25,Thruster,-5.2,75.2,13026.0,134018.0,20.852,53129.41,35.11,0.03,0.023,2.16,62.57,4.55,-0.03,1.22
20260130,134022,25.912662671666666,-80.137727,-0.1,-0.2,7.0,0.0,32.0,-0.07,0.04,-1.07,25.5,Thruster,-4.3,62.3,13026.0,134019.0,20.847,53073.63,35.07,0.03,0.023,2.13,62.3,4.53,-0.03,1.22
20260130,134023,25.912658451666665,-80.13772647666667,-0.4,0.5,7.0,0.0,32.0,-0.01,0.01,-1.01,25.0,Thruster,-3.5,50.5,13026.0,134020.0,20.838,53031.15,35.04,0.03,0.023,2.08,62.05,4.52,-0.03,1.22
20260130,134025,25.912655061666666,-80.13772723,-0.1,0.6,7.0,0.0,32.0,-0.05,0.05,-0.98,17.19,Thruster,-10.0,12.8,13026.0,134021.0,20.829,53000.13,35.02,0.03,0.022,2.04,61.76,4.5,0.02,1.22
20260130,134026,25.912652436666665,-80.13772834166667,-1.7,-1.1,7.0,0.0,32.0,-0.05,0.0,-1.03,10.56,Thruster,5.7,5.7,13026.0,134022.0,20.821,52971.54,35.0,0.03,0.02,2.06,61.53,4.48,0.14,1.22
20260130,134027,25.912649965,-80.13772967333334,-2.0,-2.0,7.0,0.0,32.0,0.01,0.14,-1.08,9.13,Thruster,50.0,18.2,13026.0,134023.0,20.812,52944.79,34.98,0.03,0.019,2.02,61.3,4.47,0.32,1.22
20260130,134028,25.91264467,-80.13773339666666,0.7,-1.5,7.0,0.0,32.0,0.06,-0.01,-1.09,4.57,Thruster,67.7,28.0,13026.0,134024.0,20.804,52916.3,34.95,0.02,0.017,1.96,61.11,4.45,0.53,1.22
20260130,134029,25.912634466666667,-80.13774222166667,-0.3,-0.8,7.0,0.0,32.0,-0.02,0.1,-1.02,6.83,Thruster,34.3,34.3,13026.0,134025.0,20.795,52905.49,34.95,0.02,0.016,1.96,60.81,4.43,0.65,1.22
20260130,134030,25.912624073333333,-80.13775286833334,-1.4,0.3,7.0,0.0,32.0,-0.07,-0.04,-1.03,5.08,Thruster,1.0,1.0,13026.0,134026.0,20.789,52911.86,34.95,0.02,0.015,2.0,60.56,4.42,0.69,1.22
20260130,134031,25.912615556666665,-80.13776230166667,-2.7,1.3,7.0,0.0,32.0,-0.05,-0.04,-1.04,0.63,Thruster,-0.8,-10.8,13026.0,134027.0,20.785,52917.54,34.96,0.02,0.014,1.99,60.3,4.4,0.71,1.22
20260130,134032,25.912615556666665,-80.13776230166667,-2.7,1.3,7.0,0.0,32.0,-0.05,-0.04,-1.04,0.63,Thruster,-0.8,-10.8,13026.0,134028.0,20.784,52937.82,34.97,0.02,0.013,2.01,60.12,4.38,0.73,1.22
20260130,134033,25.912599605,-80.137776765,-1.7,-0.2,7.0,0.0,32.0,-0.14,-0.01,-1.01,-17.99,Thruster,-5.2,-75.2,13026.0,134029.0,20.785,52987.19,35.01,0.02,0.012,2.01,59.99,4.38,0.74,1.22
20260130,134034,25.91259159166667,-80.13777839,-1.9,-0.0,7.0,0.0,32.1,0.0,0.06,-1.03,-26.99,Thruster,-5.2,-75.2,13026.0,134030.0,20.79,53065.22,35.07,0.02,0.011,2.04,59.95,4.37,0.82,1.22
20260130,134035,25.912585988333333,-80.13777590666666,-1.6,0.9,7.0,0.0,32.1,-0.07,-0.04,-1.11,-27.59,Thruster,-5.2,-75.2,13026.0,134031.0,20.8,53141.95,35.12,0.02,0.011,2.12,60.01,4.37,0.88,1.22
20260130,134035,25.912585988333333,-80.13777590666666,-1.6,0.9,7.0,0.0,32.1,-0.07,-0.04,-1.11,-27.59,Thruster,-5.2,-75.2,13026.0,134032.0,20.812,53207.71,35.17,0.02,0.01,2.16,63.57,4.63,0.91,1.22
20260130,134036,25.912583718333334,-80.137771665,-1.0,0.4,7.0,0.0,32.1,-0.0,-0.25,-0.89,-29.49,Thruster,-5.2,-75.2,13026.0,134033.0,20.827,53256.82,35.21,0.01,0.009,2.2,64.14,4.67,0.93,1.22
20260130,134037,25.912584218333333,-80.13776788166666,-0.9,-0.2,7.0,0.0,32.1,-0.06,-0.04,-0.84,-28.95,Thruster,-5.5,-71.9,13026.0,134034.0,20.839,53301.43,35.24,0.01,0.008,2.23,64.6,4.7,0.95,1.22
20260130,134038,25.912585873333335,-80.13776572,-0.9,-0.4,7.0,0.0,32.1,0.01,0.06,-0.99,-22.76,Thruster,-3.4,-43.5,13026.0,134035.0,20.853,53334.14,35.26,0.01,0.008,2.3,64.8,4.71,0.97,1.22
20260130,134039,25.912587795,-80.137764575,-1.7,0.6,7.0,0.0,32.1,-0.02,-0.04,-1.04,-23.25,Thruster,-4.8,-68.8,13026.0,134036.0,20.864,53368.33,35.29,0.01,0.008,2.34,64.98,4.73,0.87,1.22
20260130,134040,25.91259022,-80.13776445333333,-1.7,-0.2,7.0,0.0,32.1,-0.0,-0.1,-0.98,-22.67,Thruster,1.5,-55.5,13026.0,134037.0,20.876,53399.32,35.31,0.01,0.007,2.36,65.14,4.73,0.78,1.22
20260130,134041,25.912595223333334,-80.137764315,-0.6,0.5,7.0,0.0,32.1,0.03,0.02,-1.02,-18.99,Thruster,26.3,-51.6,13026.0,134038.0,20.886,53419.77,35.33,0.01,0.006,2.41,65.28,4.74,0.62,1.22
20260130,134042,25.912604891666668,-80.13776541166666,-1.2,0.1,7.0,0.0,32.1,0.0,-0.03,-1.09,-9.59,Thruster,22.1,-30.4,13026.0,134039.0,20.896,53420.83,35.33,0.01,0.006,2.42,65.38,4.75,0.46,1.22
20260130,134043,25.912615908333333,-80.13776873666667,0.0,0.1,7.0,0.0,32.1,0.09,0.06,-1.07,-13.53,Thruster,24.1,-64.3,13026.0,134040.0,20.902,53430.46,35.34,0.01,0.005,2.39,65.48,4.76,0.39,1.22
20260130,134044,25.91262863,-80.13777583333334,-0.2,0.4,7.0,0.0,32.1,-0.09,-0.08,-0.94,-15.96,Thruster,0.9,-69.4,13026.0,134041.0,20.908,53430.62,35.34,0.01,0.005,2.39,65.56,4.76,0.38,1.22
20260130,134045,25.912638131666668,-80.13778505833334,-1.8,0.9,7.0,0.0,32.1,0.01,-0.03,-1.06,-15.32,Thruster,-5.1,-60.8,13026.0,134042.0,20.911,53420.57,35.33,0.01,0.005,2.33,65.63,4.77,0.36,1.22
20260130,134046,25.912642995,-80.13779391333334,-2.2,-0.2,7.0,0.0,32.2,-0.08,0.0,-1.02,-10.25,Thruster,0.0,0.0,13026.0,134043.0,20.912,53400.72,35.31,0.01,0.004,2.31,65.69,4.77,0.38,1.22
20260130,134047,25.912645863333335,-80.1378013,-1.9,-0.4,7.0,0.0,32.2,-0.04,0.01,-1.0,-1.6,Thruster,-0.8,21.9,13026.0,134044.0,20.911,53368.25,35.29,0.01,0.004,2.26,65.73,4.77,0.37,1.22
20260130,134048,25.912648391666668,-80.13780756166666,-1.8,-0.5,7.0,0.0,32.2,-0.05,0.02,-1.02,6.36,Thruster,5.4,69.5,13026.0,134045.0,20.909,53341.04,35.27,0.0,0.003,2.25,65.76,4.78,0.3,1.22
20260130,134049,25.912652081666668,-80.13781255,-1.3,-1.4,7.0,0.0,32.1,-0.01,0.08,-1.02,18.64,Thruster,22.0,73.7,13026.0,134046.0,20.906,53320.39,35.25,0.0,0.003,2.25,65.78,4.78,0.26,1.22
20260130,134050,25.91265932,-80.13781692666667,-1.2,-1.7,7.0,0.0,32.1,0.03,0.12,-0.99,18.59,Thruster,7.5,71.6,13026.0,134047.0,20.903,53295.85,35.24,0.0,0.003,2.2,65.79,4.78,0.22,1.22
20260130,134051,25.912667918333334,-80.13781902,-1.9,-1.0,7.0,0.0,32.1,-0.09,0.11,-1.16,14.04,Thruster,-3.0,59.0,13026.0,134048.0,20.9,53275.4,35.22,0.0,0.003,2.15,65.79,4.78,0.17,1.22
20260130,134052,25.912675891666666,-80.13781814,-1.8,-2.2,7.0,0.0,32.1,-0.03,0.0,-0.78,23.33,Thruster,-5.2,75.2,13026.0,134049.0,20.898,53255.95,35.21,0.0,0.002,2.11,65.82,4.78,0.13,1.22
20260130,134053,25.912680968333333,-80.137814745,-2.2,-2.2,7.0,0.0,32.1,-0.03,0.05,-1.04,18.28,Thruster,-9.4,41.0,13026.0,134050.0,20.896,53237.4,35.19,0.0,0.002,2.04,65.82,4.78,0.17,1.22
20260130,134054,25.91268417,-80.13781096333334,-1.7,-1.4,7.0,0.0,32.1,-0.03,0.01,-0.98,9.1,Thruster,0.0,0.0,13026.0,134051.0,20.895,53214.95,35.18,0.0,0.001,2.03,65.78,4.78,0.16,1.22
20260130,134055,25.91268663,-80.13780764,-1.8,-1.3,7.0,0.0,32.1,-0.03,0.02,-0.98,3.62,Thruster,0.0,0.0,13026.0,134052.0,20.895,53201.61,35.17,0.0,0.001,1.98,65.71,4.78,0.09,1.22
20260130,134056,25.91268889,0.0,-1.9,-1.4,7.0,0.0,32.1,-0.02,0.0,-0.99,1.24,Thruster,0.0,0.0,13026.0,134053.0,20.895,53175.43,35.15,0.0,0.001,1.93,65.62,4.77,0.04,1.22
20260130,134057,25.912691145,-80.13780123666666,-2.1,-1.6,7.0,0.0,32.1,-0.03,0.01,-1.02,0.69,Thruster,12.6,11.0,13026.0,134054.0,20.893,53152.5,35.13,0.0,0.001,1.87,65.5,4.76,-0.02,1.22
20260130,134058,25.912693533333332,-80.13779766833333,-2.0,-1.7,7.0,0.0,32.1,-0.03,0.03,-0.99,-1.18,Thruster,0.0,0.0,13026.0,134055.0,20.891,53132.21,35.11,0.0,0.001,1.88,65.37,4.75,-0.05,1.22
20260130,134059,25.912695808333332,-80.13779442833334,-1.6,-2.5,7.0,0.0,32.1,-0.02,0.05,-0.92,-0.85,Thruster,0.0,0.0,13026.0,134056.0,20.889,53094.13,35.09,0.0,0.001,1.84,65.2,4.74,-0.08,1.22
20260130,134100,25.912697811666668,-80.137791355,-2.1,-3.8,7.0,0.0,32.1,-0.03,0.07,-0.94,1.09,Thruster,0.0,0.0,13026.0,134057.0,20.885,53048.96,35.05,0.0,0.001,1.79,65.03,4.73,-0.11,1.22
20260130,134101,25.912699541666665,-80.13778822333333,-2.0,-2.5,7.0,0.0,32.1,-0.03,0.06,-0.97,1.95,Thruster,0.0,0.0,13026.0,134058.0,20.878,53012.07,35.03,0.0,0.001,1.81,64.79,4.71,-0.14,1.22
20260130,134102,25.912701153333334,-80.13778489833334,-2.2,-2.0,7.0,0.0,32.1,-0.03,0.04,-0.99,2.07,Thruster,0.0,0.0,13026.0,134059.0,20.871,52992.02,35.01,0.0,0.001,1.86,64.54,4.7,-0.17,1.22
20260130,134103,25.912702346666666,-80.13778196833333,-2.4,-0.6,7.0,0.0,32.1,-0.04,0.01,-1.02,1.46,Thruster,0.0,0.0,13026.0,134100.0,20.863,52982.27,35.0,0.0,0.001,1.91,64.21,4.67,-0.19,1.22
20260130,134104,25.912703345,-80.13777908666667,-2.4,-0.3,7.0,0.0,32.1,-0.04,-0.01,-1.01,0.85,Thruster,0.0,0.0,13026.0,134101.0,20.856,52976.88,35.0,0.0,0.001,1.94,63.91,4.65,-0.2,1.22
20260130,134105,25.912704206666668,-80.13777631166667,-2.5,-0.6,7.0,0.0,32.1,-0.04,-0.01,-1.0,1.5,Thruster,0.0,0.0,13026.0,134102.0,20.847,52975.03,35.0,0.0,0.001,1.99,63.57,4.63,-0.21,1.22
20260130,134106,25.912704983333334,-80.137773695,-2.6,-1.4,7.0,0.0,32.1,-0.04,0.02,-0.99,1.06,Thruster,0.0,0.0,13026.0,134103.0,20.839,52973.25,35.0,0.0,0.001,1.99,63.22,4.6,-0.2,1.22
20260130,134107,25.912705576666667,-80.13777118,-2.5,-1.8,7.0,0.0,32.1,-0.04,0.03,-1.0,1.03,Thruster,0.0,0.0,13026.0,134104.0,20.831,52973.18,35.0,0.0,0.0,2.04,62.92,4.58,-0.23,1.22
20260130,134108,25.912706086666667,-80.137768615,-2.2,-1.3,7.0,0.0,32.2,-0.03,0.0,-1.0,1.03,Thruster,0.0,0.0,13026.0,134105.0,20.821,52976.14,35.0,-0.0,-0.0,2.07,62.63,4.56,-0.27,1.22
20260130,134109,25.912706566666667,-80.13776621333334,-2.2,-1.1,7.0,0.0,32.2,-0.03,0.01,-0.98,0.4,Thruster,0.0,0.0,13026.0,134106.0,20.812,52979.3,35.0,-0.0,-0.001,2.09,62.3,4.54,-0.27,1.22
20260130,134110,25.912706991666667,-80.13776384,-2.6,-1.6,7.0,0.0,32.2,-0.04,0.02,-1.0,0.23,Thruster,0.0,0.0,13026.0,134107.0,20.804,52985.51,35.01,-0.0,-0.001,2.12,62.01,4.52,-0.26,1.22
20260130,134111,25.912707365,-80.137761485,-2.5,-1.6,7.0,0.0,32.2,-0.04,0.03,-0.99,0.25,Thruster,0.0,0.0,13026.0,134108.0,20.797,52998.09,35.02,-0.0,-0.002,2.12,61.69,4.5,-0.24,1.22
20260130,134112,25.912707671666666,-80.137759135,-2.3,-2.4,7.0,0.0,32.2,-0.03,0.03,-0.96,0.94,Thruster,22.4,0.0,13026.0,134109.0,20.791,53015.24,35.03,-0.0,-0.003,2.12,61.42,4.48,-0.22,1.22
20260130,134113,25.912708151666667,-80.13775620166666,-1.6,-1.9,7.0,0.0,32.2,0.03,0.05,-1.0,0.17,Thruster,70.0,0.0,13026.0,134110.0,20.787,53042.64,35.05,-0.0,-0.003,2.09,61.14,4.46,-0.22,1.22
20260130,134114,25.912710336666667,-80.13774911666667,-1.1,-1.6,62.2,0.0,32.2,-0.06,-0.04,-1.01,1.03,Thruster,70.0,0.0,13026.0,134111.0,20.784,53051.48,35.05,-0.0,-0.003,2.03,60.92,4.44,-0.2,1.22
20260130,134115,25.912713671666666,-80.13773829833333,-2.6,-1.0,7.0,0.0,32.2,-0.06,0.0,-1.03,1.59,Thruster,0.0,0.0,13026.0,134112.0,20.781,53032.93,35.04,-0.0,-0.003,2.01,60.66,4.42,-0.17,1.22
20260130,134116,25.912716403333334,-80.13772839666666,-2.2,-0.1,7.0,0.0,32.2,-0.01,0.0,-1.05,3.86,Thruster,-0.4,65.9,13026.0,134113.0,20.776,53000.57,35.02,-0.0,-0.003,1.98,60.42,4.41,-0.14,1.22
20260130,134117,25.912717898333334,-80.13771837333333,-2.0,-1.3,7.0,0.0,32.2,-0.04,0.03,-1.04,10.55,Thruster,-1.2,21.8,13026.0,134114.0,20.77,52953.32,34.98,-0.0,-0.003,1.97,56.93,4.15,-0.08,1.22
20260130,134118,25.912717736666668,-80.137709495,-2.4,-1.2,7.0,0.0,32.2,-0.05,-0.01,-1.0,5.66,Thruster,-0.5,47.6,13026.0,134115.0,20.763,52908.41,34.95,-0.01,-0.003,1.94,55.98,4.08,-0.06,1.22
20260130,134119,25.912716463333332,-80.13770139,-1.4,-1.9,7.0,0.0,32.2,-0.03,0.18,-1.1,13.91,Thruster,-2.0,56.2,13026.0,134116.0,20.755,52857.52,34.91,-0.01,-0.004,1.88,55.06,4.02,-0.03,1.22
20260130,134120,25.912713358333335,-80.13769426166667,-1.5,-2.8,7.0,0.0,32.2,-0.04,-0.03,-0.96,20.18,Thruster,-1.8,61.4,13026.0,134117.0,20.746,52812.41,34.88,-0.01,-0.004,1.85,54.41,3.97,0.01,1.22
20260130,134121,25.912708453333334,-80.13768906666667,-1.2,-2.4,7.0,0.0,32.1,-0.04,0.05,-1.03,18.26,Thruster,-2.9,37.0,13026.0,134118.0,20.737,52756.02,34.84,-0.01,-0.005,1.82,54.09,3.95,0.05,1.22
20260130,134122,25.91270327,-80.13768562333334,-1.8,-1.6,7.0,0.0,32.1,-0.03,0.0,-1.03,7.75,Thruster,5.4,5.4,13026.0,134119.0,20.727,52707.59,34.8,-0.01,-0.006,1.78,53.69,3.92,0.08,1.22
